Rk,School,Conf,Unnamed: 3_level_1,AP Rank,W,L,Pts,Opp,MOV,Unnamed: 10_level_1,SOS,Unnamed: 12_level_1,OSRS,DSRS,SRS,ORtg,DRtg,NRtg,run_date
199,Stetson,A-Sun,,,20,12,69.7,64.9,4.81,,-5.34,,0.75,-4.83,-4.08,94.43,100.26,-5.83,2026-03-28
200,Drake,MVC,,,12,20,71.2,74.2,-2.97,,-1.39,,2.49,-6.85,-4.36,93.31,99.43,-6.12,2026-03-28
201,Washington State,WCC,,,9,25,63.6,73.2,-9.65,,5.23,,-0.85,-3.57,-4.41,90.68,97.49,-6.82,2026-03-28
202,Albany (NY),AmEast,,,14,16,57.6,55.2,2.37,,-5.12,,-9.32,4.82,-4.50,88.24,95.09,-6.85,2026-03-28
203,NJIT,AmEast,,,19,13,65.4,62.9,2.53,,-7.10,,-0.06,-4.50,-4.56,91.43,98.58,-7.15,2026-03-28
204,Memphis,American,,,10,21,65.3,68.9,-3.61,,0.51,,-1.34,-3.34,-4.69,80.89,87.36,-6.47,2026-03-28
205,Maryland-Baltimore County,AmEast,,,17,15,62.3,58.4,3.91,,-4.79,,-6.38,1.66,-4.72,83.32,90.39,-7.07,2026-03-28
206,Eastern Washington,Big Sky,,,15,18,69.2,68.4,0.82,,-2.50,,1.21,-5.96,-4.75,89.00,96.11,-7.11,2026-03-28
207,Sacramento State,Big Sky,,,15,18,63.3,60.7,2.61,,-2.85,,-8.03,3.27,-4.75,83.72,90.95,-7.23,2026-03-28
208,Lamar,Southland,,,20,11,64.4,59.2,5.16,,-9.15,,-5.76,0.91,-4.85,86.02,92.36,-6.34,2026-03-28
209,Saint Louis,A-10,,,12,21,64.2,67.3,-3.06,,0.53,,-2.93,-2.16,-5.10,82.87,90.32,-7.45,2026-03-28
210,St. Thomas,Summit,,,16,16,64.8,62.2,2.66,,-3.15,,-6.38,1.23,-5.15,86.40,94.24,-7.83,2026-03-28
211,Nevada,MWC,,,10,21,57.1,61.8,-4.68,,0.03,,-7.16,1.96,-5.19,80.72,88.61,-7.89,2026-03-28
212,Norfolk State,MEAC,,,18,15,63.4,58.1,5.36,,-6.23,,-7.05,1.61,-5.44,79.47,88.36,-8.89,2026-03-28
213,Lehigh,Patriot,,,17,15,66.3,65.7,0.53,,-6.06,,0.38,-5.91,-5.53,93.70,102.46,-8.76,2026-03-28
214,St. Bonaventure,A-10,,,17,16,61.9,61.7,0.24,,-4.30,,-4.75,-0.80,-5.55,85.73,94.19,-8.47,2026-03-28
215,Tarleton State,WAC,,,14,17,64.8,65.2,-0.39,,-2.59,,-3.98,-1.65,-5.63,86.17,93.85,-7.68,2026-03-28
216,Duquesne,A-10,,,12,19,63.8,65.1,-1.26,,-1.48,,-3.70,-2.02,-5.72,82.78,91.71,-8.93,2026-03-28
217,Monmouth,CAA,,,21,12,63.8,58.7,5.15,,-7.57,,-5.53,-0.40,-5.93,85.87,94.75,-8.88,2026-03-28
218,Robert Morris,Horizon,,,18,12,63.8,60.4,3.43,,-6.89,,-6.77,0.77,-6.00,84.55,93.47,-8.92,2026-03-28
219,Radford,Big South,,,23,13,67.4,61.2,6.19,,-10.14,,-4.30,-1.78,-6.08,83.36,92.58,-9.22,2026-03-28
220,Longwood,Big South,,,21,10,76.5,65.7,10.84,,-10.57,,2.49,-8.60,-6.10,85.03,96.06,-11.03,2026-03-28
221,Wyoming,MWC,,,10,20,55.3,61.6,-6.27,,1.60,,-9.14,2.98,-6.16,83.47,93.74,-10.27,2026-03-28
222,Morehead State,OVC,,,18,15,64.9,65.2,-0.33,,-3.54,,-4.29,-2.06,-6.35,85.69,94.47,-8.78,2026-03-28
223,Virginia Commonwealth,A-10,,,8,23,56.7,67.4,-10.61,,4.22,,-5.98,-0.42,-6.40,83.30,92.58,-9.28,2026-03-28
224,Tennessee Tech,OVC,,,15,14,66.2,64.3,1.86,,-6.11,,-2.86,-3.62,-6.48,88.88,98.18,-9.30,2026-03-28
225,Jacksonville State,CUSA,,,16,16,63.0,59.4,3.53,,-5.53,,-7.07,0.54,-6.53,87.37,97.01,-9.64,2026-03-28
226,Florida Atlantic,American,,,14,18,62.3,68.6,-6.34,,1.36,,-3.46,-3.11,-6.58,85.01,94.97,-9.96,2026-03-28
227,Campbell,CAA,,,20,12,60.4,55.6,4.78,,-7.64,,-9.93,3.33,-6.60,82.85,93.19,-10.33,2026-03-28
228,Chattanooga,Southern,,,20,11,64.9,59.4,5.48,,-9.12,,-5.35,-1.33,-6.68,88.63,97.67,-9.04,2026-03-28
229,Elon,CAA,,,16,16,64.8,62.4,2.34,,-7.20,,-3.88,-2.87,-6.75,86.58,96.52,-9.94,2026-03-28
230,Texas-Rio Grande Valley,Southland,,,21,14,66.1,64.9,1.23,,-5.36,,-2.56,-4.29,-6.84,88.32,97.12,-8.80,2026-03-28
231,UC Riverside,Big West,,,11,21,62.8,65.2,-2.38,,-2.46,,-5.17,-1.76,-6.93,85.05,94.80,-9.75,2026-03-28
232,Georgia State,Sun Belt,,,10,21,69.2,74.5,-5.29,,1.29,,2.41,-9.51,-7.09,90.23,100.31,-10.07,2026-03-28
233,UT Arlington,WAC,,,12,21,61.2,67.5,-6.24,,-0.92,,-4.88,-2.28,-7.16,81.14,90.23,-9.09,2026-03-28
234,Pittsburgh,ACC,,,8,23,60.5,73.0,-12.42,,5.45,,-3.12,-4.07,-7.19,86.19,96.82,-10.63,2026-03-28
235,Alabama A&M,SWAC,,,22,11,61.8,56.5,5.27,,-9.34,,-9.89,2.59,-7.30,80.96,90.61,-9.65,2026-03-28
236,Northwestern State,Southland,,,18,14,63.6,60.8,2.78,,-5.97,,-7.97,0.67,-7.30,84.20,94.21,-10.01,2026-03-28
237,Towson,CAA,,,17,14,66.4,65.7,0.65,,-5.88,,-0.66,-6.65,-7.31,86.96,97.77,-10.80,2026-03-28
238,William & Mary,CAA,,,17,14,60.9,60.6,0.29,,-6.98,,-7.62,0.31,-7.31,82.61,93.65,-11.04,2026-03-28
239,Delaware,CUSA,,,13,19,63.1,65.7,-2.66,,-3.95,,-4.00,-3.47,-7.47,83.63,94.52,-10.89,2026-03-28
240,Southern,SWAC,,,20,14,61.2,60.2,0.97,,-6.09,,-7.88,0.35,-7.53,81.51,91.84,-10.34,2026-03-28
241,Fordham,A-10,,,10,20,60.4,64.3,-3.87,,-3.44,,-5.15,-2.60,-7.75,83.03,94.74,-11.71,2026-03-28
242,Little Rock,OVC,,,15,16,61.0,62.9,-1.90,,-3.07,,-7.91,0.08,-7.83,82.86,93.70,-10.84,2026-03-28
243,Merrimack,MAAC,,,19,13,67.4,63.7,3.69,,-10.27,,-2.01,-6.09,-8.11,84.75,96.84,-12.10,2026-03-28
244,Wofford,Southern,,,16,13,65.8,60.8,4.97,,-7.62,,-6.04,-2.07,-8.12,85.89,97.79,-11.90,2026-03-28
245,Kennesaw State,CUSA,,,13,17,62.0,61.6,0.40,,-3.49,,-6.60,-1.55,-8.16,81.02,92.79,-11.77,2026-03-28
246,Wichita State,American,,,8,23,60.5,67.0,-6.58,,0.34,,-6.51,-1.75,-8.26,83.12,94.73,-11.62,2026-03-28
247,Southeast Missouri State,OVC,,,14,18,66.8,67.0,-0.19,,-4.39,,-2.60,-5.69,-8.29,86.60,97.86,-11.26,2026-03-28
248,Texas State,Sun Belt,,,11,19,62.9,66.2,-3.30,,-1.61,,-6.26,-2.03,-8.29,82.43,93.79,-11.36,2026-03-28
249,West Georgia,A-Sun,,,18,13,73.0,68.3,4.74,,-8.91,,1.84,-10.16,-8.32,90.58,102.20,-11.63,2026-03-28
250,Weber State,Big Sky,,,11,22,63.9,67.3,-3.42,,-0.95,,-4.66,-3.89,-8.55,83.12,94.85,-11.73,2026-03-28
251,SIU Edwardsville,OVC,,,16,16,62.1,59.9,2.22,,-6.40,,-9.27,0.63,-8.64,83.70,95.89,-12.19,2026-03-28
252,IU Indy,Horizon,,,14,17,66.3,68.7,-2.48,,-3.48,,-3.61,-5.12,-8.72,84.27,96.75,-12.48,2026-03-28
253,North Alabama,A-Sun,,,17,14,64.6,64.0,0.61,,-7.27,,-4.96,-3.80,-8.75,82.62,95.22,-12.61,2026-03-28
254,San Diego,WCC,,,11,22,57.5,63.8,-6.39,,-0.02,,-9.59,0.83,-8.77,79.32,92.43,-13.11,2026-03-28
255,Stony Brook,CAA,,,18,15,57.5,57.4,0.06,,-5.59,,-12.07,3.08,-8.99,80.67,94.43,-13.76,2026-03-28
256,Utah Tech,WAC,,,9,20,63.6,67.7,-4.10,,-4.46,,-4.70,-4.41,-9.11,82.93,95.70,-12.77,2026-03-28
257,Maryland-Eastern Shore,MEAC,,,20,15,61.5,62.1,-0.63,,-6.39,,-7.38,-1.77,-9.15,78.98,92.39,-13.42,2026-03-28
258,Furman,Southern,,,18,13,67.6,61.3,6.39,,-6.46,,-4.54,-4.70,-9.24,80.67,94.10,-13.43,2026-03-28
259,East Tennessee State,Southern,,,18,13,57.1,56.5,0.58,,-7.88,,-11.77,2.35,-9.43,79.91,93.29,-13.38,2026-03-28
260,Northern Arizona,Big Sky,,,10,22,69.4,74.4,-5.03,,-1.30,,1.05,-10.48,-9.43,87.27,100.34,-13.08,2026-03-28
261,Tennessee-Martin,OVC,,,13,17,62.6,63.0,-0.40,,-4.63,,-7.56,-1.89,-9.45,84.11,97.86,-13.74,2026-03-28
262,Oakland,Horizon,,,10,21,63.7,71.2,-7.55,,-0.25,,-2.75,-7.24,-9.98,88.70,102.73,-14.03,2026-03-28
263,North Carolina A&T,CAA,,,12,18,62.7,63.0,-0.30,,-2.92,,-5.84,-4.16,-10.00,82.01,96.53,-14.52,2026-03-28
264,Montana,Big Sky,,,9,22,62.1,71.5,-9.39,,0.70,,-4.45,-5.79,-10.24,86.87,101.64,-14.77,2026-03-28
265,Evansville,MVC,,,10,25,68.2,75.7,-7.49,,-2.80,,-0.68,-9.61,-10.29,87.18,101.04,-13.86,2026-03-28
266,Western Michigan,MAC,,,9,20,56.2,65.6,-9.31,,-1.09,,-11.02,0.72,-10.30,79.37,94.16,-14.79,2026-03-28
267,UTEP,CUSA,,,13,17,66.1,69.8,-3.70,,-4.03,,-1.46,-9.54,-11.00,85.96,101.63,-15.66,2026-03-28
268,Kansas City,Summit,,,7,23,66.6,70.2,-3.63,,-0.22,,-4.80,-6.24,-11.03,85.82,102.13,-16.31,2026-03-28
269,Hofstra,CAA,,,11,22,54.5,60.5,-6.09,,-3.64,,-12.08,1.03,-11.05,78.75,95.76,-17.01,2026-03-28
270,Nicholls State,Southland,,,15,16,64.5,62.7,1.81,,-11.35,,-8.47,-2.58,-11.05,80.31,95.32,-15.01,2026-03-28
271,Lipscomb,A-Sun,,,10,20,61.1,62.0,-0.93,,-7.09,,-10.04,-1.05,-11.09,78.18,93.66,-15.48,2026-03-28
272,Mercer,Southern,,,17,13,63.5,61.7,1.77,,-10.66,,-6.14,-4.96,-11.09,82.16,98.81,-16.65,2026-03-28
273,Utah State,MWC,,,6,24,59.0,68.4,-9.47,,0.56,,-6.52,-4.61,-11.13,82.51,98.65,-16.14,2026-03-28
274,Yale,Ivy,,,7,20,58.0,67.7,-9.67,,-1.96,,-6.10,-5.52,-11.62,81.17,98.56,-17.39,2026-03-28
275,Western Kentucky,CUSA,,,8,21,57.4,64.9,-7.52,,-2.21,,-10.07,-1.64,-11.71,82.10,99.64,-17.55,2026-03-28
276,Denver,Summit,,,11,19,60.5,66.8,-6.23,,-1.90,,-9.47,-2.25,-11.72,79.82,97.38,-17.56,2026-03-28
277,Southern Illinois,MVC,,,10,20,66.9,71.5,-4.60,,-4.39,,-4.85,-7.03,-11.89,83.59,100.14,-16.55,2026-03-28
278,Cal State Northridge,Big West,,,10,20,64.7,66.8,-2.10,,-4.19,,-6.12,-5.78,-11.90,78.37,94.39,-16.02,2026-03-28
279,Loyola (MD),Patriot,,,12,18,55.1,60.4,-5.30,,-6.60,,-12.28,0.38,-11.90,80.97,99.42,-18.45,2026-03-28
280,UNC Greensboro,Southern,,,14,16,62.5,55.5,7.03,,-9.29,,-12.13,-0.16,-12.29,79.98,98.45,-18.47,2026-03-28
281,Akron,MAC,,,7,24,69.5,77.7,-8.19,,0.14,,1.08,-13.77,-12.69,87.05,104.27,-17.23,2026-03-28
282,Samford,Southern,,,16,19,60.0,64.7,-4.69,,-4.88,,-7.76,-5.15,-12.91,83.99,103.31,-19.32,2026-03-28
283,New Hampshire,AmEast,,,10,20,55.8,60.1,-4.23,,-5.28,,-11.23,-1.69,-12.92,78.81,98.20,-19.39,2026-03-28
284,Boston University,Patriot,,,11,20,58.9,61.5,-2.65,,-7.86,,-9.20,-3.76,-12.96,86.60,107.06,-20.46,2026-03-28
285,Siena,MAAC,,,13,17,65.8,65.5,0.33,,-13.30,,-3.45,-9.52,-12.97,79.22,99.62,-20.40,2026-03-28
286,Long Island University,NEC,,,21,11,70.8,62.5,8.38,,-18.00,,-3.51,-9.51,-13.03,83.12,102.59,-19.47,2026-03-28
287,Iona,MAAC,,,20,12,60.3,59.6,0.72,,-13.46,,-10.07,-3.13,-13.20,80.36,99.52,-19.17,2026-03-28
288,Coppin State,MEAC,,,10,23,58.4,67.0,-8.61,,-2.21,,-9.52,-3.96,-13.47,75.33,93.43,-18.11,2026-03-28
289,Incarnate Word,Southland,,,13,17,65.5,71.5,-6.07,,-5.89,,-2.62,-10.88,-13.50,88.54,106.53,-17.98,2026-03-28
290,Lafayette,Patriot,,,11,19,58.9,62.9,-4.00,,-9.57,,-8.60,-4.97,-13.57,82.14,102.57,-20.42,2026-03-28
291,Cornell,Ivy,,,9,18,54.4,61.8,-7.37,,-2.91,,-13.05,-0.56,-13.61,80.57,102.35,-21.79,2026-03-28
292,Mount St. Mary's,MAAC,,,15,15,60.1,62.4,-2.30,,-11.34,,-9.31,-4.34,-13.64,76.37,96.07,-19.71,2026-03-28
293,Wright State,Horizon,,,10,22,65.3,69.7,-4.31,,-5.29,,-5.49,-8.17,-13.66,84.04,103.47,-19.44,2026-03-28
294,Manhattan,MAAC,,,11,20,57.7,64.1,-6.32,,-7.52,,-9.48,-4.37,-13.85,77.01,96.74,-19.73,2026-03-28
295,North Florida,A-Sun,,,9,21,62.2,70.5,-8.27,,-4.52,,-6.40,-7.59,-13.99,81.22,100.82,-19.60,2026-03-28
296,Cal State Bakersfield,Big West,,,7,23,61.5,69.6,-8.13,,-5.31,,-6.56,-7.58,-14.14,79.62,98.76,-19.14,2026-03-28
297,New Mexico State,CUSA,,,9,21,57.0,66.7,-9.70,,-1.42,,-9.29,-4.88,-14.16,76.54,96.57,-20.03,2026-03-28
298,Detroit Mercy,Horizon,,,7,24,62.8,73.1,-10.29,,-3.82,,-5.18,-9.07,-14.25,81.51,101.45,-19.94,2026-03-28
299,East Texas A&M,Southland,,,13,17,63.9,66.0,-2.13,,-8.36,,-8.17,-6.19,-14.36,80.37,99.73,-19.36,2026-03-28
300,Bucknell,Patriot,,,11,19,52.7,56.9,-4.17,,-7.48,,-16.01,1.60,-14.41,75.24,97.46,-22.22,2026-03-28
301,Northeastern,CAA,,,7,22,60.6,67.3,-6.69,,-7.85,,-6.84,-7.71,-14.54,81.42,102.82,-21.40,2026-03-28
302,Indiana State,MVC,,,10,22,74.6,83.7,-9.13,,-3.71,,4.98,-19.79,-14.80,88.56,107.28,-18.72,2026-03-28
303,Milwaukee,Horizon,,,8,24,60.6,68.5,-7.88,,-4.71,,-7.97,-6.91,-14.87,81.96,103.55,-21.59,2026-03-28
304,Northern Illinois,MAC,,,7,23,57.5,68.9,-11.40,,-3.47,,-11.22,-3.65,-14.87,79.33,101.14,-21.80,2026-03-28
305,Sacred Heart,MAAC,,,13,18,56.9,61.4,-4.48,,-9.88,,-11.92,-3.00,-14.92,77.69,99.55,-21.86,2026-03-28
306,Marist,MAAC,,,11,20,58.4,66.2,-7.74,,-7.65,,-8.69,-6.69,-15.39,79.40,101.37,-21.96,2026-03-28
307,Buffalo,MAC,,,3,27,58.7,71.8,-13.17,,-2.24,,-7.94,-7.47,-15.41,77.06,98.20,-21.14,2026-03-28
308,Portland State,Big Sky,,,6,25,63.7,74.7,-11.00,,-2.81,,-4.20,-11.21,-15.41,84.11,105.74,-21.62,2026-03-28
309,Hampton,CAA,,,10,21,60.2,63.5,-3.39,,-7.49,,-9.45,-6.00,-15.45,80.12,102.91,-22.79,2026-03-28
310,Winthrop,Big South,,,15,17,66.1,66.9,-0.78,,-9.55,,-6.04,-9.68,-15.72,81.13,103.12,-21.99,2026-03-28
311,San Jose State,MWC,,,4,28,55.8,72.0,-16.19,,2.14,,-8.46,-7.49,-15.95,75.96,97.66,-21.70,2026-03-28
312,Grambling,SWAC,,,13,19,63.5,62.9,0.53,,-11.18,,-9.70,-6.65,-16.35,75.19,97.43,-22.24,2026-03-28
313,Alcorn State,SWAC,,,17,14,57.5,60.3,-2.74,,-10.50,,-15.21,-1.22,-16.43,73.73,96.33,-22.61,2026-03-28
314,Houston Christian,Southland,,,8,21,59.4,66.3,-6.90,,-6.64,,-11.76,-5.36,-17.12,74.98,98.91,-23.93,2026-03-28
315,Louisiana,Sun Belt,,,5,26,58.6,74.2,-15.55,,0.53,,-10.45,-6.78,-17.23,76.78,100.27,-23.50,2026-03-28
316,Alabama State,SWAC,,,17,15,60.4,66.3,-5.84,,-9.45,,-10.34,-6.94,-17.27,73.33,96.60,-23.27,2026-03-28
317,Eastern Illinois,OVC,,,4,27,56.9,71.9,-14.97,,-2.45,,-10.46,-6.96,-17.42,76.42,100.79,-24.38,2026-03-28
318,Dartmouth,Ivy,,,10,17,55.8,63.7,-7.93,,-2.74,,-12.93,-4.85,-17.78,78.31,106.08,-27.77,2026-03-28
319,Long Beach State,Big West,,,5,25,55.9,72.2,-16.30,,-0.87,,-9.91,-8.03,-17.94,77.49,102.80,-25.31,2026-03-28
320,Jackson State,SWAC,,,12,19,59.0,63.5,-4.52,,-10.76,,-13.47,-4.52,-17.99,75.84,100.41,-24.57,2026-03-28
321,North Carolina Central,MEAC,,,9,20,62.3,68.8,-6.45,,-6.82,,-8.54,-9.47,-18.01,72.24,96.02,-23.78,2026-03-28
322,American,Patriot,,,7,23,55.7,66.3,-10.60,,-7.50,,-10.91,-7.19,-18.10,77.12,104.82,-27.70,2026-03-28
323,Colgate,Patriot,,,7,24,53.0,64.0,-10.97,,-6.24,,-13.58,-4.69,-18.27,73.75,101.30,-27.55,2026-03-28
324,UNC Wilmington,CAA,,,7,24,58.7,67.8,-9.16,,-7.93,,-10.15,-8.55,-18.70,77.48,104.66,-27.18,2026-03-28
325,North Dakota,Summit,,,7,24,58.9,72.2,-13.32,,-1.84,,-9.37,-9.97,-19.34,76.32,102.94,-26.62,2026-03-28
326,UNC Asheville,Big South,,,12,18,61.4,60.7,0.73,,-13.98,,-14.24,-5.29,-19.53,71.64,99.63,-27.99,2026-03-28
327,Tennessee State,OVC,,,5,24,59.0,75.4,-16.41,,-3.25,,-7.29,-12.37,-19.66,76.15,102.29,-26.14,2026-03-28
328,Charleston Southern,Big South,,,8,22,61.5,72.8,-11.33,,-7.39,,-7.83,-12.01,-19.84,80.66,109.16,-28.51,2026-03-28
329,Gardner-Webb,Big South,,,12,19,55.2,62.7,-7.45,,-12.39,,-15.73,-4.11,-19.84,73.64,102.39,-28.75,2026-03-28
330,Cal Poly,Big West,,,4,26,56.9,72.4,-15.53,,-0.09,,-9.92,-9.96,-19.88,77.16,104.69,-27.53,2026-03-28
331,Seattle,WCC,,,5,25,61.0,75.9,-14.97,,-1.00,,-7.95,-12.48,-20.43,77.75,105.97,-28.22,2026-03-28
332,Queens (NC),A-Sun,,,10,20,59.3,67.5,-8.17,,-8.41,,-12.26,-8.18,-20.45,75.01,102.66,-27.65,2026-03-28
333,Rider,MAAC,,,7,22,53.1,62.1,-8.97,,-11.84,,-16.81,-3.99,-20.80,71.64,101.90,-30.26,2026-03-28
334,Texas A&M-Corpus Christi,Southland,,,6,23,56.6,67.3,-10.69,,-7.50,,-14.99,-6.08,-21.07,73.19,103.22,-30.03,2026-03-28
335,Wagner,NEC,,,13,17,57.0,59.6,-2.67,,-15.05,,-17.24,-3.85,-21.09,66.13,96.16,-30.04,2026-03-28
336,Mercyhurst,NEC,,,15,17,64.6,74.0,-9.41,,-11.71,,-5.86,-15.25,-21.11,84.32,114.15,-29.82,2026-03-28
337,Canisius,MAAC,,,5,24,54.9,68.3,-13.38,,-7.88,,-13.79,-7.47,-21.26,73.46,104.00,-30.53,2026-03-28
338,Delaware State,MEAC,,,7,23,55.2,64.3,-9.10,,-8.58,,-15.55,-5.80,-21.35,71.30,101.78,-30.48,2026-03-28
339,Arkansas-Pine Bluff,SWAC,,,15,16,61.1,68.3,-7.23,,-12.87,,-10.56,-10.90,-21.47,77.48,106.31,-28.83,2026-03-28
340,South Carolina Upstate,Big South,,,12,20,57.8,62.9,-5.03,,-10.85,,-16.06,-5.66,-21.71,72.14,104.14,-32.01,2026-03-28
341,Southeastern Louisiana,Southland,,,5,24,59.2,74.3,-15.10,,-4.17,,-10.54,-11.27,-21.81,79.62,110.27,-30.65,2026-03-28
342,Stonehill,NEC,,,12,18,59.8,64.9,-5.07,,-15.22,,-13.16,-8.86,-22.02,76.01,107.24,-31.23,2026-03-28
343,Texas Southern,SWAC,,,10,21,66.2,71.8,-5.55,,-9.67,,-7.51,-15.08,-22.60,76.28,106.20,-29.91,2026-03-28
344,Saint Peter's,MAAC,,,7,23,51.2,62.5,-11.23,,-9.28,,-18.31,-4.38,-22.69,70.42,104.18,-33.77,2026-03-28
345,Florida A&M,SWAC,,,9,22,59.0,69.7,-10.74,,-11.48,,-11.24,-11.54,-22.78,75.39,105.82,-30.43,2026-03-28
346,Morgan State,MEAC,,,5,26,54.7,71.6,-16.90,,-4.08,,-12.63,-10.31,-22.94,74.85,107.92,-33.08,2026-03-28
347,Western Carolina,Southern,,,3,26,56.0,66.5,-10.45,,-6.35,,-15.04,-7.93,-22.97,71.08,104.76,-33.68,2026-03-28
348,Massachusetts-Lowell,AmEast,,,8,21,55.4,66.4,-11.00,,-6.61,,-14.24,-9.02,-23.26,75.43,110.82,-35.39,2026-03-28
349,New Haven,NEC,,,7,22,58.4,61.2,-2.76,,-16.58,,-16.95,-6.48,-23.43,72.17,106.46,-34.29,2026-03-28
350,Chicago State,NEC,,,9,23,62.3,74.8,-12.47,,-11.57,,-8.30,-15.74,-24.04,75.19,108.07,-32.88,2026-03-28
351,Bethune-Cookman,SWAC,,,7,26,55.8,67.1,-11.27,,-10.87,,-16.03,-8.05,-24.07,71.61,104.55,-32.95,2026-03-28
352,New Orleans,Southland,,,3,27,61.4,81.0,-19.63,,-5.00,,-6.42,-18.62,-25.04,74.78,107.15,-32.37,2026-03-28
353,Omaha,Summit,,,6,27,54.1,76.0,-21.91,,-0.33,,-14.92,-10.35,-25.27,71.92,107.94,-36.02,2026-03-28
354,Le Moyne,NEC,,,12,21,56.2,69.1,-12.91,,-12.17,,-14.40,-11.45,-25.86,74.66,112.30,-37.64,2026-03-28
355,Saint Francis (PA),NEC,,,3,27,56.8,70.3,-13.53,,-14.64,,-14.31,-14.26,-28.57,69.72,110.23,-40.51,2026-03-28
356,Valparaiso,MVC,,,0,32,55.6,81.5,-25.94,,-2.87,,-13.50,-15.30,-28.81,67.72,104.95,-37.23,2026-03-28
357,Mississippi Valley State,SWAC,,,8,23,59.5,77.9,-18.45,,-11.12,,-10.57,-19.00,-29.57,70.01,107.91,-37.89,2026-03-28
358,South Carolina State,MEAC,,,5,25,53.9,70.4,-16.50,,-9.16,,-18.73,-12.89,-31.62,64.89,107.90,-43.01,2026-03-28
359,Central Connecticut State,NEC,,,2,27,53.8,72.1,-18.31,,-13.99,,-17.32,-14.98,-32.30,65.98,111.84,-45.86,2026-03-28
360,Niagara,MAAC,,,1,28,51.4,77.2,-25.72,,-7.55,,-16.39,-16.88,-33.27,64.17,108.11,-43.95,2026-03-28
361,Prairie View A&M,SWAC,,,2,28,54.5,75.0,-20.53,,-10.64,,-16.47,-16.89,-33.35,64.83,107.88,-43.05,2026-03-28
362,Presbyterian,Big South,,,3,27,53.8,72.9,-19.10,,-10.34,,-19.27,-15.25,-34.52,64.75,113.31,-48.55,2026-03-28
363,Bellarmine,A-Sun,,,2,30,48.7,81.6,-32.91,,-1.14,,-17.93,-18.01,-35.94,65.85,116.15,-50.30,2026-03-28
