Rk,School,Conf,Unnamed: 3_level_1,AP Rank,W,L,Pts,Opp,MOV,Unnamed: 10_level_1,SOS,Unnamed: 12_level_1,OSRS,DSRS,SRS,ORtg,DRtg,NRtg,run_date
199,Air Force,MWC,,,16,18,59.9,62.9,-2.97,,-0.66,,-4.79,1.04,-3.75,87.18,92.85,-5.67,2026-03-14
200,Drake,MVC,,,12,20,71.2,74.2,-2.97,,-0.91,,2.69,-6.57,-3.88,93.95,99.37,-5.41,2026-03-14
201,Washington State,WCC,,,9,25,63.6,73.2,-9.65,,5.69,,-0.54,-3.42,-3.96,91.75,97.81,-6.07,2026-03-14
202,Eastern Washington,Big Sky,,,15,18,69.2,68.4,0.82,,-2.04,,1.49,-5.79,-4.29,89.96,96.32,-6.36,2026-03-14
203,Sacramento State,Big Sky,,,15,18,63.3,60.7,2.61,,-2.40,,-7.79,3.49,-4.30,84.63,91.13,-6.50,2026-03-14
204,Memphis,American,,,10,21,65.3,68.9,-3.61,,0.77,,-1.22,-3.21,-4.43,81.40,87.46,-6.07,2026-03-14
205,NJIT,AmEast,,,18,12,65.8,62.9,2.83,,-7.34,,0.38,-4.88,-4.51,92.31,99.20,-6.89,2026-03-14
206,Albany (NY),AmEast,,,14,16,57.6,55.2,2.37,,-5.15,,-9.40,4.87,-4.53,88.49,95.21,-6.72,2026-03-14
207,Lamar,Southland,,,20,10,64.2,58.6,5.67,,-9.34,,-5.92,1.37,-4.55,86.34,92.17,-5.83,2026-03-14
208,St. Thomas,Summit,,,16,16,64.8,62.2,2.66,,-2.65,,-6.15,1.50,-4.65,87.15,94.21,-7.06,2026-03-14
209,Saint Louis,A-10,,,12,21,64.2,67.3,-3.06,,0.85,,-2.77,-2.00,-4.78,83.41,90.34,-6.92,2026-03-14
210,Tarleton State,WAC,,,14,17,64.8,65.2,-0.39,,-1.88,,-3.65,-1.27,-4.91,87.16,93.82,-6.66,2026-03-14
211,Maryland-Baltimore County,AmEast,,,16,14,62.6,58.2,4.47,,-5.36,,-6.10,1.13,-4.97,84.06,91.24,-7.18,2026-03-14
212,Lehigh,Patriot,,,17,13,66.3,65.1,1.13,,-6.16,,0.34,-5.37,-5.03,93.80,101.66,-7.86,2026-03-14
213,Nevada,MWC,,,10,21,57.1,61.8,-4.68,,0.37,,-7.22,2.19,-5.03,84.53,92.09,-7.56,2026-03-14
214,St. Bonaventure,A-10,,,16,15,62.1,61.3,0.81,,-4.29,,-4.68,-0.38,-5.06,86.53,94.19,-7.66,2026-03-14
215,Morehead State,OVC,,,18,14,65.1,64.8,0.25,,-2.91,,-3.90,-1.30,-5.20,86.79,93.94,-7.16,2026-03-14
216,Norfolk State,MEAC,,,18,13,64.3,58.2,6.06,,-6.50,,-6.59,1.35,-5.24,80.32,88.86,-8.54,2026-03-14
217,Duquesne,A-10,,,12,19,63.8,65.1,-1.26,,-1.17,,-3.49,-1.92,-5.41,83.34,91.73,-8.39,2026-03-14
218,Robert Morris,Horizon,,,18,12,63.8,60.4,3.43,,-6.61,,-6.59,0.87,-5.72,85.12,93.56,-8.44,2026-03-14
219,Tennessee Tech,OVC,,,15,14,66.2,64.3,1.86,,-5.40,,-2.45,-3.32,-5.77,89.69,97.93,-8.25,2026-03-14
220,Radford,Big South,,,22,12,67.6,60.7,6.91,,-10.58,,-4.28,-1.61,-5.89,83.77,92.67,-8.90,2026-03-14
221,Longwood,Big South,,,21,10,76.5,65.7,10.84,,-10.37,,2.66,-8.56,-5.90,85.51,96.20,-10.69,2026-03-14
222,Wyoming,MWC,,,10,20,55.3,61.6,-6.27,,1.83,,-8.98,3.06,-5.93,84.47,94.33,-9.85,2026-03-14
223,Virginia Commonwealth,A-10,,,8,23,56.7,67.4,-10.61,,4.53,,-5.83,-0.25,-6.08,83.82,92.58,-8.75,2026-03-14
224,Jacksonville State,CUSA,,,16,16,63.0,59.4,3.53,,-5.18,,-6.90,0.73,-6.18,87.95,97.02,-9.07,2026-03-14
225,Monmouth,CAA,,,20,11,63.5,58.1,5.35,,-7.91,,-6.08,-0.23,-6.30,85.68,94.97,-9.29,2026-03-14
226,Florida Atlantic,American,,,14,18,62.3,68.6,-6.34,,1.62,,-3.26,-3.06,-6.32,85.60,95.15,-9.55,2026-03-14
227,UC Riverside,Big West,,,11,21,62.8,65.2,-2.38,,-1.86,,-4.91,-1.42,-6.33,86.03,94.87,-8.84,2026-03-14
228,Campbell,CAA,,,20,12,60.4,55.6,4.78,,-7.49,,-9.79,3.34,-6.45,83.36,93.38,-10.02,2026-03-14
229,UT Arlington,WAC,,,12,21,61.2,67.5,-6.24,,-0.21,,-4.53,-1.92,-6.45,82.18,90.25,-8.07,2026-03-14
230,Chattanooga,Southern,,,20,10,65.0,58.9,6.10,,-9.51,,-5.29,-1.22,-6.51,89.04,97.75,-8.71,2026-03-14
231,Texas-Rio Grande Valley,Southland,,,20,13,66.4,64.6,1.82,,-5.52,,-2.45,-4.10,-6.55,88.95,97.31,-8.36,2026-03-14
232,Elon,CAA,,,16,16,64.8,62.4,2.34,,-7.12,,-3.84,-2.83,-6.67,86.94,96.66,-9.72,2026-03-14
233,Georgia State,Sun Belt,,,10,21,69.2,74.5,-5.29,,1.57,,2.58,-9.39,-6.81,90.73,100.37,-9.64,2026-03-14
234,Alabama A&M,SWAC,,,22,10,62.2,56.0,6.22,,-9.90,,-9.62,2.69,-6.93,81.64,90.61,-8.97,2026-03-14
235,Pittsburgh,ACC,,,8,23,60.5,73.0,-12.42,,5.62,,-3.02,-3.99,-7.02,86.63,96.91,-10.28,2026-03-14
236,Northwestern State,Southland,,,18,14,63.6,60.8,2.78,,-5.82,,-7.85,0.70,-7.15,84.70,94.41,-9.71,2026-03-14
237,Southern,SWAC,,,18,13,61.5,59.2,2.35,,-6.94,,-7.91,0.76,-7.15,82.06,91.95,-9.88,2026-03-14
238,Little Rock,OVC,,,15,16,61.0,62.9,-1.90,,-2.44,,-7.59,0.39,-7.20,83.64,93.54,-9.89,2026-03-14
239,Delaware,CUSA,,,13,19,63.1,65.7,-2.66,,-3.72,,-3.94,-3.30,-7.23,84.07,94.56,-10.49,2026-03-14
240,Towson,CAA,,,17,14,66.4,65.7,0.65,,-5.79,,-0.59,-6.64,-7.23,87.38,97.94,-10.56,2026-03-14
241,William & Mary,CAA,,,17,14,60.9,60.6,0.29,,-6.90,,-7.56,0.32,-7.24,83.01,93.82,-10.81,2026-03-14
242,Fordham,A-10,,,10,20,60.4,64.3,-3.87,,-3.17,,-4.97,-2.50,-7.48,83.54,94.76,-11.22,2026-03-14
243,Southeast Missouri State,OVC,,,14,18,66.8,67.0,-0.19,,-3.72,,-2.28,-5.34,-7.62,87.39,97.64,-10.25,2026-03-14
244,Wofford,Southern,,,16,13,65.8,60.8,4.97,,-7.28,,-5.85,-1.93,-7.78,86.43,97.81,-11.38,2026-03-14
245,West Georgia,A-Sun,,,18,13,73.0,68.3,4.74,,-8.40,,2.12,-9.93,-7.81,91.25,102.12,-10.87,2026-03-14
246,Kennesaw State,CUSA,,,13,17,62.0,61.6,0.40,,-3.17,,-6.47,-1.36,-7.83,81.52,92.78,-11.26,2026-03-14
247,SIU Edwardsville,OVC,,,16,16,62.1,59.9,2.22,,-5.73,,-8.93,0.95,-7.98,84.47,95.67,-11.20,2026-03-14
248,Wichita State,American,,,8,23,60.5,67.0,-6.58,,0.61,,-6.42,-1.57,-7.99,83.66,94.85,-11.18,2026-03-14
249,Texas State,Sun Belt,,,11,19,62.9,66.2,-3.30,,-1.32,,-6.06,-1.94,-8.00,82.99,93.89,-10.90,2026-03-14
250,Weber State,Big Sky,,,11,22,63.9,67.3,-3.42,,-0.41,,-4.36,-3.65,-8.01,84.10,95.00,-10.90,2026-03-14
251,Merrimack,MAAC,,,19,12,67.5,63.6,3.90,,-10.48,,-1.87,-6.28,-8.14,85.08,97.06,-11.98,2026-03-14
252,North Alabama,A-Sun,,,17,14,64.6,64.0,0.61,,-6.77,,-4.70,-3.55,-8.25,83.24,95.11,-11.87,2026-03-14
253,Stony Brook,CAA,,,18,14,57.7,56.7,1.00,,-5.84,,-11.89,3.57,-8.32,81.20,93.81,-12.61,2026-03-14
254,San Diego,WCC,,,11,22,57.5,63.8,-6.39,,0.37,,-9.40,1.02,-8.38,80.30,92.76,-12.46,2026-03-14
255,Utah Tech,WAC,,,9,20,63.6,67.7,-4.10,,-3.74,,-4.36,-4.03,-8.39,83.96,95.69,-11.73,2026-03-14
256,IU Indy,Horizon,,,14,17,66.3,68.7,-2.48,,-3.21,,-3.45,-5.01,-8.45,84.82,96.84,-12.02,2026-03-14
257,Tennessee-Martin,OVC,,,13,17,62.6,63.0,-0.40,,-3.96,,-7.21,-1.57,-8.78,84.94,97.68,-12.74,2026-03-14
258,Northern Arizona,Big Sky,,,10,22,69.4,74.4,-5.03,,-0.77,,1.32,-10.22,-8.90,88.20,100.45,-12.25,2026-03-14
259,Furman,Southern,,,18,13,67.6,61.3,6.39,,-6.15,,-4.37,-4.56,-8.93,81.17,94.10,-12.93,2026-03-14
260,East Tennessee State,Southern,,,18,13,57.1,56.5,0.58,,-7.48,,-11.58,2.55,-9.03,80.51,93.30,-12.78,2026-03-14
261,Maryland-Eastern Shore,MEAC,,,19,14,62.2,62.6,-0.42,,-6.98,,-7.13,-2.53,-9.65,79.33,93.23,-13.90,2026-03-14
262,Montana,Big Sky,,,9,22,62.1,71.5,-9.39,,1.21,,-4.19,-5.54,-9.73,87.79,101.77,-13.98,2026-03-14
263,Oakland,Horizon,,,10,21,63.7,71.2,-7.55,,0.00,,-2.61,-7.12,-9.73,89.18,102.78,-13.60,2026-03-14
264,Western Michigan,MAC,,,9,20,56.2,65.6,-9.31,,-0.66,,-10.77,0.90,-9.87,79.99,94.12,-14.13,2026-03-14
265,North Carolina A&T,CAA,,,12,18,62.7,63.0,-0.30,,-2.87,,-5.80,-4.15,-9.95,82.38,96.72,-14.34,2026-03-14
266,Evansville,MVC,,,9,24,68.0,75.4,-7.45,,-2.80,,-0.65,-9.60,-10.25,87.17,100.86,-13.69,2026-03-14
267,Kansas City,Summit,,,7,23,66.6,70.2,-3.63,,0.32,,-4.48,-6.02,-10.49,86.67,102.17,-15.50,2026-03-14
268,Lipscomb,A-Sun,,,10,20,61.1,62.0,-0.93,,-6.51,,-9.73,-0.78,-10.51,78.88,93.51,-14.63,2026-03-14
269,UTEP,CUSA,,,13,17,66.1,69.8,-3.70,,-3.71,,-1.34,-9.33,-10.67,86.51,101.65,-15.14,2026-03-14
270,Mercer,Southern,,,17,13,63.5,61.7,1.77,,-10.32,,-5.96,-4.79,-10.74,82.70,98.80,-16.10,2026-03-14
271,Utah State,MWC,,,6,24,59.0,68.4,-9.47,,0.86,,-6.33,-4.51,-10.83,83.57,99.18,-15.61,2026-03-14
272,Nicholls State,Southland,,,15,16,64.5,62.7,1.81,,-11.17,,-8.33,-2.54,-10.87,80.84,95.52,-14.68,2026-03-14
273,Denver,Summit,,,11,19,60.5,66.8,-6.23,,-1.44,,-9.16,-2.10,-11.26,80.74,97.60,-16.86,2026-03-14
274,Cal State Northridge,Big West,,,10,20,64.7,66.8,-2.10,,-3.61,,-5.87,-5.45,-11.32,79.36,94.51,-15.15,2026-03-14
275,Western Kentucky,CUSA,,,8,21,57.4,64.9,-7.52,,-1.89,,-9.94,-1.45,-11.39,82.62,99.66,-17.04,2026-03-14
276,Hofstra,CAA,,,10,21,54.5,60.7,-6.23,,-3.80,,-12.10,0.67,-11.43,78.92,96.37,-17.45,2026-03-14
277,Southern Illinois,MVC,,,10,20,66.9,71.5,-4.60,,-4.03,,-4.69,-6.84,-11.53,84.18,100.19,-16.01,2026-03-14
278,Loyola (MD),Patriot,,,12,18,55.1,60.4,-5.30,,-6.50,,-12.18,0.39,-11.80,81.43,99.59,-18.15,2026-03-14
279,Yale,Ivy,,,7,20,58.0,67.7,-9.67,,-2.33,,-6.31,-5.69,-12.00,81.20,99.00,-17.80,2026-03-14
280,UNC Greensboro,Southern,,,14,16,62.5,55.5,7.03,,-9.01,,-11.97,-0.04,-12.01,80.50,98.51,-18.01,2026-03-14
281,Samford,Southern,,,16,18,60.2,64.7,-4.47,,-4.42,,-7.42,-4.91,-12.33,84.78,103.26,-18.48,2026-03-14
282,Akron,MAC,,,7,24,69.5,77.7,-8.19,,0.45,,1.26,-13.63,-12.38,87.59,104.30,-16.71,2026-03-14
283,Long Island University,NEC,,,21,10,71.3,61.9,9.35,,-18.56,,-3.48,-9.18,-12.67,83.50,102.36,-18.85,2026-03-14
284,Boston University,Patriot,,,11,20,58.9,61.5,-2.65,,-7.87,,-9.16,-3.81,-12.97,86.95,107.26,-20.31,2026-03-14
285,New Hampshire,AmEast,,,10,20,55.8,60.1,-4.23,,-5.34,,-11.27,-1.71,-12.98,79.09,98.41,-19.32,2026-03-14
286,Siena,MAAC,,,13,17,65.8,65.5,0.33,,-13.31,,-3.44,-9.54,-12.98,79.54,99.79,-20.25,2026-03-14
287,Iona,MAAC,,,20,12,60.3,59.6,0.72,,-13.48,,-10.03,-3.20,-13.23,80.72,99.75,-19.03,2026-03-14
288,Incarnate Word,Southland,,,13,17,65.5,71.5,-6.07,,-5.73,,-2.55,-10.78,-13.33,89.05,106.72,-17.68,2026-03-14
289,Wright State,Horizon,,,10,22,65.3,69.7,-4.31,,-4.99,,-5.31,-8.04,-13.36,84.63,103.56,-18.93,2026-03-14
290,Coppin State,MEAC,,,10,23,58.4,67.0,-8.61,,-2.18,,-9.60,-3.83,-13.43,75.62,93.59,-17.96,2026-03-14
291,North Florida,A-Sun,,,9,21,62.2,70.5,-8.27,,-4.00,,-6.07,-7.39,-13.47,81.90,100.72,-18.82,2026-03-14
292,Lafayette,Patriot,,,11,19,58.9,62.9,-4.00,,-9.53,,-8.58,-4.95,-13.53,82.51,102.72,-20.21,2026-03-14
293,Cal State Bakersfield,Big West,,,7,23,61.5,69.6,-8.13,,-4.73,,-6.31,-7.25,-13.56,80.60,98.87,-18.27,2026-03-14
294,Mount St. Mary's,MAAC,,,15,15,60.1,62.4,-2.30,,-11.31,,-9.27,-4.34,-13.61,76.78,96.27,-19.49,2026-03-14
295,New Mexico State,CUSA,,,9,21,57.0,66.7,-9.70,,-1.06,,-9.10,-4.70,-13.80,77.21,96.66,-19.45,2026-03-14
296,Manhattan,MAAC,,,11,20,57.7,64.1,-6.32,,-7.58,,-9.46,-4.45,-13.90,77.38,97.01,-19.63,2026-03-14
297,Detroit Mercy,Horizon,,,7,24,62.8,73.1,-10.29,,-3.55,,-5.01,-8.97,-13.98,82.06,101.54,-19.48,2026-03-14
298,Cornell,Ivy,,,9,18,54.4,61.8,-7.37,,-3.32,,-13.23,-0.78,-14.01,80.63,102.85,-22.22,2026-03-14
299,East Texas A&M,Southland,,,13,17,63.9,66.0,-2.13,,-8.16,,-8.07,-6.09,-14.16,80.91,99.91,-19.01,2026-03-14
300,Indiana State,MVC,,,10,22,74.6,83.7,-9.13,,-3.28,,5.15,-19.53,-14.38,89.19,107.28,-18.09,2026-03-14
301,Bucknell,Patriot,,,11,19,52.7,56.9,-4.17,,-7.48,,-15.98,1.56,-14.41,75.61,97.67,-22.06,2026-03-14
302,Northern Illinois,MAC,,,7,23,57.5,68.9,-11.40,,-3.07,,-11.00,-3.47,-14.47,79.94,101.12,-21.18,2026-03-14
303,Northeastern,CAA,,,7,22,60.6,67.3,-6.69,,-7.81,,-6.74,-7.76,-14.50,81.84,103.04,-21.21,2026-03-14
304,Milwaukee,Horizon,,,8,24,60.6,68.5,-7.88,,-4.40,,-7.77,-6.79,-14.56,82.54,103.61,-21.07,2026-03-14
305,Sacred Heart,MAAC,,,13,18,56.9,61.4,-4.48,,-9.84,,-11.89,-2.99,-14.88,78.07,99.69,-21.62,2026-03-14
306,Portland State,Big Sky,,,6,25,63.7,74.7,-11.00,,-2.33,,-3.94,-10.99,-14.93,85.08,105.94,-20.86,2026-03-14
307,Buffalo,MAC,,,3,27,58.7,71.8,-13.17,,-1.92,,-7.77,-7.31,-15.08,77.64,98.24,-20.61,2026-03-14
308,Hampton,CAA,,,10,21,60.2,63.5,-3.39,,-7.34,,-9.37,-5.93,-15.30,80.54,103.01,-22.47,2026-03-14
309,Marist,MAAC,,,11,20,58.4,66.2,-7.74,,-7.65,,-8.60,-6.79,-15.39,79.85,101.64,-21.78,2026-03-14
310,Winthrop,Big South,,,15,17,66.1,66.9,-0.78,,-9.33,,-5.88,-9.62,-15.51,81.60,103.22,-21.62,2026-03-14
311,San Jose State,MWC,,,4,28,55.8,72.0,-16.19,,2.39,,-8.30,-7.41,-15.71,76.96,98.22,-21.26,2026-03-14
312,Grambling,SWAC,,,13,19,63.5,62.9,0.53,,-10.80,,-9.54,-6.43,-15.97,75.77,97.41,-21.65,2026-03-14
313,Alcorn State,SWAC,,,17,13,57.3,59.8,-2.57,,-10.57,,-15.54,-0.89,-16.42,73.83,96.34,-22.52,2026-03-14
314,Eastern Illinois,OVC,,,4,27,56.9,71.9,-14.97,,-1.75,,-10.09,-6.62,-16.71,77.22,100.55,-23.33,2026-03-14
315,Alabama State,SWAC,,,17,14,60.6,66.1,-5.48,,-9.23,,-10.22,-6.51,-16.73,73.88,96.35,-22.47,2026-03-14
316,Houston Christian,Southland,,,8,21,59.4,66.3,-6.90,,-6.46,,-11.65,-5.29,-16.94,75.50,99.10,-23.60,2026-03-14
317,Louisiana,Sun Belt,,,5,26,58.6,74.2,-15.55,,0.75,,-10.28,-6.72,-17.01,77.31,100.45,-23.14,2026-03-14
318,Long Beach State,Big West,,,5,25,55.9,72.2,-16.30,,-0.33,,-9.69,-7.71,-17.40,78.42,102.93,-24.51,2026-03-14
319,Jackson State,SWAC,,,12,19,59.0,63.5,-4.52,,-10.46,,-13.29,-4.40,-17.69,76.42,100.50,-24.08,2026-03-14
320,North Carolina Central,MEAC,,,9,20,62.3,68.8,-6.45,,-6.84,,-8.62,-9.40,-18.02,72.48,96.17,-23.69,2026-03-14
321,American,Patriot,,,7,23,55.7,66.3,-10.60,,-7.43,,-10.81,-7.22,-18.03,77.54,105.00,-27.46,2026-03-14
322,Colgate,Patriot,,,7,24,53.0,64.0,-10.97,,-6.18,,-13.51,-4.71,-18.22,74.23,101.55,-27.32,2026-03-14
323,Dartmouth,Ivy,,,10,17,55.8,63.7,-7.93,,-3.23,,-13.26,-5.02,-18.28,78.21,106.54,-28.33,2026-03-14
324,UNC Wilmington,CAA,,,7,24,58.7,67.8,-9.16,,-7.90,,-10.11,-8.56,-18.67,77.84,104.87,-27.03,2026-03-14
325,North Dakota,Summit,,,7,24,58.9,72.2,-13.32,,-1.39,,-9.19,-9.71,-18.89,77.05,102.98,-25.93,2026-03-14
326,Tennessee State,OVC,,,5,24,59.0,75.4,-16.41,,-2.62,,-6.98,-12.05,-19.04,76.85,102.05,-25.20,2026-03-14
327,Cal Poly,Big West,,,4,26,56.9,72.4,-15.53,,0.54,,-9.55,-9.70,-19.25,78.19,104.78,-26.59,2026-03-14
328,UNC Asheville,Big South,,,12,18,61.4,60.7,0.73,,-13.71,,-14.08,-5.19,-19.27,72.15,99.72,-27.57,2026-03-14
329,Gardner-Webb,Big South,,,12,19,55.2,62.7,-7.45,,-12.10,,-15.58,-3.97,-19.55,74.16,102.44,-28.29,2026-03-14
330,Charleston Southern,Big South,,,8,22,61.5,72.8,-11.33,,-7.15,,-7.66,-11.94,-19.60,81.13,109.24,-28.11,2026-03-14
331,Seattle,WCC,,,5,25,61.0,75.9,-14.97,,-0.55,,-7.68,-12.30,-19.98,78.84,106.34,-27.50,2026-03-14
332,Queens (NC),A-Sun,,,10,20,59.3,67.5,-8.17,,-8.00,,-12.04,-8.00,-20.04,75.58,102.61,-27.02,2026-03-14
333,Rider,MAAC,,,7,22,53.1,62.1,-8.97,,-11.81,,-16.77,-4.00,-20.77,72.01,102.07,-30.06,2026-03-14
334,Texas A&M-Corpus Christi,Southland,,,6,23,56.6,67.3,-10.69,,-7.28,,-14.86,-5.99,-20.85,73.75,103.39,-29.64,2026-03-14
335,Mercyhurst,NEC,,,15,16,64.7,73.7,-9.03,,-11.83,,-5.75,-15.11,-20.86,84.84,114.14,-29.30,2026-03-14
336,Wagner,NEC,,,13,17,57.0,59.6,-2.67,,-15.11,,-17.29,-3.86,-21.15,66.41,96.39,-29.98,2026-03-14
337,Arkansas-Pine Bluff,SWAC,,,15,16,61.1,68.3,-7.23,,-12.59,,-10.40,-10.79,-21.19,78.02,106.40,-28.38,2026-03-14
338,Canisius,MAAC,,,5,24,54.9,68.3,-13.38,,-7.81,,-13.71,-7.47,-21.19,73.88,104.15,-30.28,2026-03-14
339,Delaware State,MEAC,,,7,23,55.2,64.3,-9.10,,-8.58,,-15.65,-5.71,-21.36,71.58,101.96,-30.38,2026-03-14
340,South Carolina Upstate,Big South,,,12,20,57.8,62.9,-5.03,,-10.57,,-15.86,-5.57,-21.43,72.67,104.22,-31.55,2026-03-14
341,Southeastern Louisiana,Southland,,,5,24,59.2,74.3,-15.10,,-4.03,,-10.43,-11.24,-21.67,80.13,110.51,-30.38,2026-03-14
342,Stonehill,NEC,,,12,18,59.8,64.9,-5.07,,-15.17,,-13.12,-8.84,-21.96,76.36,107.38,-31.02,2026-03-14
343,Texas Southern,SWAC,,,10,21,66.2,71.8,-5.55,,-9.41,,-7.34,-15.00,-22.34,76.85,106.33,-29.48,2026-03-14
344,Florida A&M,SWAC,,,9,22,59.0,69.7,-10.74,,-11.13,,-11.00,-11.43,-22.43,76.03,105.89,-29.86,2026-03-14
345,Western Carolina,Southern,,,3,26,56.0,66.5,-10.45,,-6.01,,-14.87,-7.75,-22.63,71.59,104.74,-33.15,2026-03-14
346,Saint Peter's,MAAC,,,7,23,51.2,62.5,-11.23,,-9.28,,-18.33,-4.37,-22.69,70.71,104.30,-33.60,2026-03-14
347,Morgan State,MEAC,,,5,26,54.7,71.6,-16.90,,-4.04,,-12.68,-10.23,-22.91,75.13,108.06,-32.93,2026-03-14
348,Massachusetts-Lowell,AmEast,,,8,21,55.4,66.4,-11.00,,-6.61,,-14.26,-9.01,-23.27,75.77,110.99,-35.22,2026-03-14
349,New Haven,NEC,,,7,22,58.4,61.2,-2.76,,-16.52,,-16.92,-6.46,-23.37,72.54,106.59,-34.05,2026-03-14
350,Bethune-Cookman,SWAC,,,7,26,55.8,67.1,-11.27,,-10.49,,-15.78,-7.91,-23.69,72.27,104.60,-32.34,2026-03-14
351,Chicago State,NEC,,,9,23,62.3,74.8,-12.47,,-11.45,,-8.22,-15.70,-23.92,75.62,108.21,-32.59,2026-03-14
352,Omaha,Summit,,,6,27,54.1,76.0,-21.91,,0.22,,-14.56,-10.16,-24.72,72.84,108.03,-35.19,2026-03-14
353,New Orleans,Southland,,,3,27,61.4,81.0,-19.63,,-4.85,,-6.29,-18.59,-24.89,75.33,107.42,-32.08,2026-03-14
354,Le Moyne,NEC,,,12,21,56.2,69.1,-12.91,,-12.06,,-14.37,-11.38,-25.75,75.03,112.39,-37.36,2026-03-14
355,Valparaiso,MVC,,,0,32,55.6,81.5,-25.94,,-2.52,,-13.34,-15.12,-28.45,68.31,104.99,-36.69,2026-03-14
356,Saint Francis (PA),NEC,,,3,27,56.8,70.3,-13.53,,-14.61,,-14.28,-14.27,-28.55,70.08,110.41,-40.34,2026-03-14
357,Mississippi Valley State,SWAC,,,8,23,59.5,77.9,-18.45,,-10.81,,-10.38,-18.89,-29.26,70.61,108.02,-37.42,2026-03-14
358,South Carolina State,MEAC,,,5,25,53.9,70.4,-16.50,,-9.06,,-18.74,-12.78,-31.52,65.27,108.06,-42.79,2026-03-14
359,Central Connecticut State,NEC,,,2,27,53.8,72.1,-18.31,,-13.93,,-17.27,-14.96,-32.24,66.39,112.00,-45.62,2026-03-14
360,Prairie View,SWAC,,,2,28,54.5,75.0,-20.53,,-10.37,,-16.26,-16.83,-33.08,65.42,108.04,-42.61,2026-03-14
361,Niagara,MAAC,,,1,28,51.4,77.2,-25.72,,-7.45,,-16.29,-16.88,-33.17,64.59,108.25,-43.66,2026-03-14
362,Presbyterian,Big South,,,3,27,53.8,72.9,-19.10,,-10.08,,-19.17,-15.09,-34.26,65.23,113.35,-48.12,2026-03-14
363,Bellarmine,A-Sun,,,2,30,48.7,81.6,-32.91,,-0.58,,-17.66,-17.73,-35.39,66.51,116.01,-49.49,2026-03-14
