Rk,School,Conf,Unnamed: 3_level_1,AP Rank,W,L,Pts,Opp,MOV,Unnamed: 10_level_1,SOS,Unnamed: 12_level_1,OSRS,DSRS,SRS,ORtg,DRtg,NRtg,run_date
199,Washington State,WCC,,,5,22,63.3,75.0,-11.63,,7.65,,-0.19,-3.79,-3.98,91.84,98.41,-6.57,2026-02-18
200,Tennessee Tech,OVC,,,14,11,66.5,62.8,3.72,,-5.47,,-2.55,-1.66,-4.21,90.00,96.67,-6.67,2026-02-18
201,Drake,MVC,,,7,17,70.6,76.7,-6.04,,1.80,,2.71,-6.95,-4.24,93.27,100.00,-6.73,2026-02-18
202,Stetson,A-Sun,,,16,9,70.2,64.0,6.16,,-5.90,,0.53,-4.79,-4.25,94.60,100.95,-6.35,2026-02-18
203,Virginia Commonwealth,A-10,,,8,18,57.3,66.9,-9.58,,5.24,,-5.08,0.74,-4.34,84.72,91.59,-6.87,2026-02-18
204,Illinois-Chicago,MVC,,,11,14,64.1,64.2,-0.12,,-4.25,,-5.36,0.98,-4.37,89.84,96.85,-7.01,2026-02-18
205,Saint Louis,A-10,,,11,17,65.0,67.2,-2.14,,0.62,,-2.61,-1.92,-4.53,82.50,89.70,-7.20,2026-02-18
206,Lamar,Southland,,,15,9,62.9,58.6,4.29,,-7.72,,-6.22,1.64,-4.59,86.11,92.73,-6.62,2026-02-18
207,Morehead State,OVC,,,16,11,65.2,64.3,0.89,,-2.63,,-4.33,-0.42,-4.75,86.35,93.34,-6.99,2026-02-18
208,Nevada,MWC,,,8,17,56.5,60.7,-4.16,,0.27,,-8.05,3.29,-4.77,84.25,92.05,-7.80,2026-02-18
209,Robert Morris,Horizon,,,16,10,64.7,60.1,4.62,,-6.61,,-5.50,0.64,-4.86,85.90,93.59,-7.69,2026-02-18
210,Chattanooga,Southern,,,16,7,65.5,58.6,6.96,,-7.82,,-5.01,0.09,-4.91,87.78,94.83,-7.05,2026-02-18
211,Memphis,American,,,8,16,65.3,68.9,-3.58,,0.71,,-1.74,-3.20,-4.94,80.17,87.20,-7.03,2026-02-18
212,NJIT,AmEast,,,16,10,66.4,63.4,2.96,,-8.06,,0.33,-5.43,-5.10,92.00,100.27,-8.27,2026-02-18
213,Utah Valley,WAC,,,11,12,62.8,61.5,1.26,,-2.26,,-5.77,0.65,-5.12,82.39,90.44,-8.06,2026-02-18
214,St. Bonaventure,A-10,,,15,12,62.5,61.1,1.33,,-4.68,,-5.21,0.07,-5.14,85.67,93.92,-8.25,2026-02-18
215,Monmouth,CAA,,,16,8,63.8,57.5,6.25,,-6.56,,-6.00,0.82,-5.18,85.97,94.02,-8.05,2026-02-18
216,Lehigh,Patriot,,,13,11,66.0,65.8,0.13,,-5.32,,0.33,-5.53,-5.19,93.68,102.18,-8.50,2026-02-18
217,Air Force,MWC,,,12,13,59.6,61.7,-2.08,,-3.13,,-6.63,1.29,-5.33,84.66,92.98,-8.32,2026-02-18
218,Eastern Washington,Big Sky,,,12,14,69.1,68.2,0.88,,-2.30,,0.87,-6.25,-5.38,88.38,96.76,-8.38,2026-02-18
219,Delaware,CUSA,,,12,13,65.1,65.1,0.00,,-4.66,,-2.54,-3.12,-5.66,84.83,93.55,-8.72,2026-02-18
220,UT Arlington,WAC,,,10,15,60.9,66.6,-5.72,,0.05,,-4.65,-1.03,-5.68,81.20,88.37,-7.17,2026-02-18
221,Georgia State,Sun Belt,,,9,17,68.2,73.4,-5.27,,3.10,,1.50,-7.39,-5.90,89.64,98.71,-9.06,2026-02-18
222,Wyoming,MWC,,,9,16,55.5,61.2,-5.68,,1.53,,-9.31,3.39,-5.93,84.35,94.84,-10.49,2026-02-18
223,Elon,CAA,,,11,13,65.6,63.1,2.46,,-5.88,,-3.50,-2.47,-5.97,86.79,95.80,-9.01,2026-02-18
224,Maryland-Baltimore County,AmEast,,,12,12,62.8,58.2,4.63,,-5.46,,-7.31,1.31,-6.00,83.32,92.53,-9.21,2026-02-18
225,West Georgia,A-Sun,,,16,9,72.6,65.2,7.40,,-8.46,,0.93,-7.00,-6.07,92.01,101.22,-9.21,2026-02-18
226,Alabama A&M,SWAC,,,16,9,63.5,57.6,5.96,,-7.73,,-8.27,2.17,-6.10,82.60,91.07,-8.47,2026-02-18
227,St. Thomas,Summit,,,13,13,64.6,61.7,2.96,,-3.23,,-6.48,0.38,-6.10,85.61,95.33,-9.73,2026-02-18
228,UC Riverside,Big West,,,8,17,63.6,65.1,-1.48,,-2.07,,-4.68,-1.52,-6.20,86.03,95.28,-9.24,2026-02-18
229,Radford,Big South,,,17,10,65.2,60.0,5.22,,-8.64,,-6.38,-0.02,-6.40,80.46,90.30,-9.83,2026-02-18
230,Campbell,CAA,,,17,9,61.2,55.6,5.62,,-7.48,,-9.98,3.50,-6.48,83.42,94.04,-10.62,2026-02-18
231,Tennessee-Martin,OVC,,,13,12,63.7,62.1,1.56,,-2.90,,-6.03,-0.46,-6.49,85.79,95.78,-9.98,2026-02-18
232,Kennesaw State,CUSA,,,12,12,63.6,61.1,2.50,,-2.87,,-4.96,-1.62,-6.58,83.17,93.17,-10.00,2026-02-18
233,Florida Atlantic,American,,,12,13,62.9,67.9,-5.04,,0.44,,-3.33,-3.27,-6.60,85.12,95.78,-10.66,2026-02-18
234,Duquesne,A-10,,,9,16,65.0,65.9,-0.92,,-1.99,,-3.57,-3.07,-6.64,82.84,93.50,-10.66,2026-02-18
235,Merrimack,MAAC,,,15,10,68.9,64.8,4.08,,-8.81,,-0.12,-6.56,-6.68,87.16,97.78,-10.62,2026-02-18
236,Wofford,Southern,,,14,11,67.4,61.6,5.84,,-6.23,,-4.18,-2.55,-6.73,88.87,99.26,-10.38,2026-02-18
237,Pittsburgh,ACC,,,8,19,61.4,71.4,-10.00,,3.39,,-3.48,-3.29,-6.76,86.09,96.64,-10.55,2026-02-18
238,Texas-Rio Grande Valley,Southland,,,16,10,66.6,65.1,1.54,,-4.79,,-2.83,-4.13,-6.96,88.16,97.60,-9.44,2026-02-18
239,IU Indy,Horizon,,,11,14,66.8,67.2,-0.32,,-3.36,,-3.45,-3.52,-6.97,84.51,94.80,-10.29,2026-02-18
240,Sacramento State,Big Sky,,,11,15,62.8,60.2,2.58,,-3.84,,-10.49,3.41,-7.09,80.50,91.43,-10.93,2026-02-18
241,Northwestern State,Southland,,,13,12,62.3,60.8,1.44,,-3.16,,-9.03,1.82,-7.21,82.62,93.38,-10.76,2026-02-18
242,Southern,SWAC,,,13,11,60.7,60.5,0.17,,-3.81,,-8.82,1.60,-7.22,81.30,92.16,-10.85,2026-02-18
243,Texas State,Sun Belt,,,11,14,63.2,64.3,-1.08,,-2.25,,-6.43,-0.81,-7.25,82.39,92.67,-10.29,2026-02-18
244,Norfolk State,MEAC,,,13,12,62.8,59.6,3.16,,-3.69,,-8.16,0.90,-7.27,78.51,90.31,-11.80,2026-02-18
245,Fordham,A-10,,,10,16,61.3,63.7,-2.35,,-4.49,,-4.94,-2.35,-7.29,83.12,94.59,-11.47,2026-02-18
246,Jacksonville State,CUSA,,,12,13,62.0,58.3,3.72,,-5.12,,-8.25,0.91,-7.34,86.73,98.10,-11.38,2026-02-18
247,Little Rock,OVC,,,13,13,60.1,62.2,-2.12,,-1.81,,-8.88,1.49,-7.39,82.15,92.86,-10.72,2026-02-18
248,Northern Arizona,Big Sky,,,10,17,71.9,74.3,-2.37,,-1.72,,3.53,-11.14,-7.60,90.49,101.53,-11.05,2026-02-18
249,Stony Brook,CAA,,,14,11,58.2,56.2,2.00,,-5.14,,-11.62,4.02,-7.60,81.00,93.06,-12.05,2026-02-18
250,William & Mary,CAA,,,13,10,61.5,61.2,0.30,,-7.10,,-7.13,-0.52,-7.65,82.62,94.46,-11.84,2026-02-18
251,Towson,CAA,,,14,11,64.8,64.5,0.32,,-5.91,,-3.10,-5.10,-8.21,84.48,97.01,-12.53,2026-02-18
252,San Diego,WCC,,,9,18,57.4,62.7,-5.30,,-0.47,,-10.42,1.80,-8.62,79.52,93.01,-13.49,2026-02-18
253,East Tennessee State,Southern,,,13,12,57.7,58.6,-0.88,,-5.14,,-10.52,1.68,-8.84,81.44,94.62,-13.18,2026-02-18
254,Furman,Southern,,,16,10,68.5,61.1,7.38,,-5.18,,-3.96,-4.91,-8.87,81.36,94.64,-13.28,2026-02-18
255,North Alabama,A-Sun,,,13,12,62.5,63.1,-0.56,,-5.77,,-7.18,-1.90,-9.08,81.20,94.55,-13.35,2026-02-18
256,Montana,Big Sky,,,7,17,62.6,72.1,-9.54,,2.37,,-4.02,-5.18,-9.20,87.99,101.75,-13.76,2026-02-18
257,SIU Edwardsville,OVC,,,12,14,61.8,60.1,1.73,,-5.48,,-9.77,0.33,-9.44,82.01,96.21,-14.20,2026-02-18
258,Weber State,Big Sky,,,8,19,63.8,67.8,-4.00,,-0.22,,-5.04,-4.47,-9.51,83.45,97.16,-13.71,2026-02-18
259,Southern Illinois,MVC,,,9,14,67.4,69.3,-1.87,,-4.21,,-4.08,-5.62,-9.69,85.01,99.31,-14.30,2026-02-18
260,Maryland-Eastern Shore,MEAC,,,14,13,62.7,65.1,-2.44,,-4.39,,-5.91,-3.88,-9.79,80.66,95.28,-14.62,2026-02-18
261,Wichita State,American,,,5,21,60.7,68.5,-7.85,,0.50,,-6.99,-2.83,-9.82,82.06,96.29,-14.23,2026-02-18
262,Utah Tech,WAC,,,6,17,62.0,67.8,-5.78,,-3.98,,-6.61,-3.92,-10.52,81.06,96.27,-15.21,2026-02-18
263,Utah State,MWC,,,6,18,59.6,68.4,-8.79,,0.89,,-5.89,-4.78,-10.67,83.61,99.43,-15.82,2026-02-18
264,Oakland,Horizon,,,8,18,62.8,71.0,-8.12,,0.01,,-3.79,-6.96,-10.75,87.37,102.93,-15.56,2026-02-18
265,Mercer,Southern,,,15,10,64.1,61.5,2.60,,-10.79,,-6.05,-4.75,-10.79,82.26,98.85,-16.59,2026-02-18
266,Loyola (MD),Patriot,,,11,14,55.8,59.8,-4.04,,-6.83,,-11.56,0.69,-10.87,81.51,98.66,-17.15,2026-02-18
267,Kansas City,Summit,,,7,19,66.7,69.6,-2.88,,0.19,,-5.60,-5.43,-11.02,85.54,102.48,-16.95,2026-02-18
268,Western Michigan,MAC,,,7,16,56.0,67.1,-11.13,,0.06,,-11.37,0.33,-11.03,78.45,94.53,-16.08,2026-02-18
269,North Carolina A&T,CAA,,,9,15,61.7,62.4,-0.67,,-1.52,,-7.27,-3.80,-11.07,80.95,97.48,-16.53,2026-02-18
270,UNC Greensboro,Southern,,,13,13,64.0,55.4,8.62,,-8.30,,-11.94,0.69,-11.25,81.00,98.30,-17.29,2026-02-18
271,Southeast Missouri State,OVC,,,8,17,65.5,68.9,-3.36,,-2.87,,-4.04,-7.31,-11.35,84.01,99.76,-15.75,2026-02-18
272,East Texas A&M,Southland,,,12,12,65.8,65.6,0.13,,-6.85,,-6.49,-4.95,-11.44,83.20,98.87,-15.68,2026-02-18
273,Lipscomb,A-Sun,,,9,16,60.8,63.0,-2.20,,-5.81,,-10.63,-1.22,-11.85,77.89,95.18,-17.29,2026-02-18
274,UTEP,CUSA,,,11,13,65.3,69.6,-4.25,,-3.45,,-2.93,-8.98,-11.91,84.54,102.09,-17.55,2026-02-18
275,Coppin State,MEAC,,,9,18,58.9,67.3,-8.44,,-0.28,,-8.91,-3.09,-12.00,76.81,93.35,-16.53,2026-02-18
276,Nicholls State,Southland,,,12,12,65.3,63.1,2.13,,-12.24,,-8.37,-3.69,-12.06,80.22,96.93,-16.71,2026-02-18
277,Evansville,MVC,,,6,20,66.6,75.0,-8.35,,-3.80,,-2.49,-9.66,-12.15,84.75,101.59,-16.84,2026-02-18
278,Siena,MAAC,,,11,14,67.5,66.0,1.44,,-13.61,,-2.09,-10.08,-12.17,79.89,99.95,-20.06,2026-02-18
279,Yale,Ivy,,,6,17,58.9,68.2,-9.26,,-3.02,,-5.64,-6.64,-12.28,81.26,99.79,-18.53,2026-02-18
280,Long Island University,NEC,,,16,8,70.4,60.0,10.33,,-18.24,,-4.26,-8.11,-12.37,83.10,101.94,-18.84,2026-02-18
281,Western Kentucky,CUSA,,,6,18,57.1,64.9,-7.83,,-2.16,,-10.83,-1.59,-12.42,81.41,100.56,-19.15,2026-02-18
282,Cal State Bakersfield,Big West,,,7,17,62.0,69.2,-7.25,,-4.45,,-5.53,-7.01,-12.54,81.27,98.75,-17.48,2026-02-18
283,Incarnate Word,Southland,,,11,13,65.1,70.6,-5.46,,-5.22,,-2.94,-9.65,-12.59,87.85,105.09,-17.23,2026-02-18
284,Akron,MAC,,,6,19,70.0,76.5,-6.48,,-0.53,,0.56,-13.26,-12.70,87.02,104.64,-17.63,2026-02-18
285,New Mexico State,CUSA,,,8,17,58.4,67.1,-8.64,,-0.48,,-7.25,-5.46,-12.71,78.77,97.14,-18.37,2026-02-18
286,Boston University,Patriot,,,8,17,56.6,59.5,-2.88,,-6.78,,-11.22,-1.53,-12.74,85.61,106.17,-20.56,2026-02-18
287,Mount St. Mary's,MAAC,,,12,13,59.8,63.1,-3.28,,-9.48,,-9.36,-3.40,-12.76,76.41,95.38,-18.98,2026-02-18
288,Northeastern,CAA,,,7,16,60.3,66.6,-6.26,,-6.89,,-6.68,-6.47,-13.15,82.25,102.01,-19.76,2026-02-18
289,Cal State Northridge,Big West,,,8,15,64.0,65.9,-1.91,,-3.86,,-7.86,-5.38,-13.24,77.24,95.44,-18.20,2026-02-18
290,Denver,Summit,,,9,17,60.0,67.6,-7.58,,-1.36,,-10.62,-2.70,-13.32,78.93,99.39,-20.46,2026-02-18
291,Milwaukee,Horizon,,,8,19,60.4,66.8,-6.37,,-4.63,,-8.10,-5.54,-13.63,82.62,103.06,-20.44,2026-02-18
292,New Hampshire,AmEast,,,8,17,55.6,60.4,-4.84,,-4.72,,-11.80,-1.97,-13.77,77.91,99.12,-21.21,2026-02-18
293,Cornell,Ivy,,,8,15,54.9,61.8,-6.96,,-2.92,,-13.42,-0.37,-13.79,80.81,103.12,-22.30,2026-02-18
294,Hofstra,CAA,,,5,19,52.8,62.5,-9.67,,-2.17,,-13.17,-0.65,-13.83,77.38,99.12,-21.74,2026-02-18
295,Wright State,Horizon,,,9,18,66.2,69.9,-3.70,,-5.41,,-5.16,-8.77,-13.93,84.36,104.59,-20.23,2026-02-18
296,Samford,Southern,,,11,16,60.4,66.7,-6.26,,-3.15,,-7.53,-6.53,-14.07,84.04,105.46,-21.43,2026-02-18
297,Lafayette,Patriot,,,9,16,60.1,64.5,-4.40,,-9.73,,-7.64,-6.49,-14.13,83.79,105.41,-21.62,2026-02-18
298,Marist,MAAC,,,10,17,58.9,67.0,-8.11,,-6.05,,-7.98,-6.18,-14.16,80.88,101.49,-20.62,2026-02-18
299,Iona,MAAC,,,16,11,59.9,60.3,-0.41,,-13.48,,-10.64,-3.84,-14.48,79.15,100.67,-21.51,2026-02-18
300,Bucknell,Patriot,,,9,16,53.4,57.6,-4.20,,-7.08,,-15.35,0.72,-14.63,75.38,98.13,-22.75,2026-02-18
301,Detroit Mercy,Horizon,,,5,20,62.6,73.5,-10.92,,-3.71,,-5.85,-8.99,-14.84,81.31,102.59,-21.28,2026-02-18
302,North Florida,A-Sun,,,8,17,61.6,71.1,-9.52,,-3.77,,-6.64,-8.22,-14.86,81.46,102.76,-21.30,2026-02-18
303,Alcorn State,SWAC,,,14,10,56.9,61.0,-4.17,,-6.47,,-14.57,-0.52,-15.09,75.26,96.86,-21.61,2026-02-18
304,Portland State,Big Sky,,,6,19,64.4,74.6,-10.20,,-2.98,,-3.58,-11.57,-15.15,85.12,106.70,-21.58,2026-02-18
305,Buffalo,MAC,,,2,22,59.3,72.5,-13.29,,-1.87,,-7.62,-7.54,-15.16,77.27,98.45,-21.18,2026-02-18
306,Indiana State,MVC,,,8,17,73.5,81.7,-8.16,,-4.50,,3.67,-18.83,-15.17,87.27,107.00,-19.73,2026-02-18
307,Winthrop,Big South,,,12,15,66.0,67.9,-1.89,,-6.73,,-5.47,-9.81,-15.27,82.40,104.14,-21.75,2026-02-18
308,Manhattan,MAAC,,,7,18,56.3,65.2,-8.88,,-6.44,,-10.98,-4.35,-15.32,75.72,97.59,-21.87,2026-02-18
309,Sacred Heart,MAAC,,,12,13,58.3,62.0,-3.72,,-11.37,,-11.50,-4.25,-15.75,78.47,101.88,-23.41,2026-02-18
310,Dartmouth,Ivy,,,10,13,56.4,59.8,-3.35,,-4.83,,-14.31,-1.72,-16.03,77.67,103.24,-25.57,2026-02-18
311,Northern Illinois,MAC,,,5,20,56.3,69.7,-13.40,,-2.64,,-12.45,-3.59,-16.04,78.05,102.08,-24.03,2026-02-18
312,Eastern Illinois,OVC,,,4,23,57.2,71.6,-14.33,,-1.78,,-10.27,-5.84,-16.11,76.83,99.55,-22.72,2026-02-18
313,Jackson State,SWAC,,,8,17,59.4,64.8,-5.40,,-7.43,,-12.08,-4.18,-16.26,77.95,100.81,-22.86,2026-02-18
314,Hampton,CAA,,,9,15,60.5,63.4,-2.83,,-7.65,,-10.38,-6.12,-16.50,79.41,104.06,-24.65,2026-02-18
315,Alabama State,SWAC,,,12,12,61.2,68.3,-7.04,,-6.56,,-9.45,-7.06,-16.51,74.71,97.42,-22.71,2026-02-18
316,Grambling,SWAC,,,9,16,63.4,64.1,-0.72,,-8.21,,-9.77,-6.85,-16.62,75.80,98.77,-22.97,2026-02-18
317,San Jose State,MWC,,,3,23,57.4,74.2,-16.77,,2.19,,-6.66,-10.31,-16.97,78.46,101.70,-23.24,2026-02-18
318,Louisiana,Sun Belt,,,4,22,57.3,73.3,-16.04,,1.31,,-11.38,-6.07,-17.44,75.80,99.96,-24.16,2026-02-18
319,UNC Wilmington,CAA,,,6,18,61.2,69.4,-8.21,,-7.26,,-7.81,-9.72,-17.52,80.02,105.61,-25.59,2026-02-18
320,Houston Christian,Southland,,,7,17,60.0,67.5,-7.54,,-5.56,,-11.49,-6.07,-17.56,76.09,101.29,-25.21,2026-02-18
321,American,Patriot,,,6,19,55.6,66.7,-11.12,,-6.46,,-10.61,-6.98,-17.58,78.58,105.80,-27.23,2026-02-18
322,Colgate,Patriot,,,6,19,52.6,63.6,-11.08,,-5.20,,-14.34,-3.28,-17.61,73.37,100.40,-27.03,2026-02-18
323,North Carolina Central,MEAC,,,7,16,62.7,70.4,-7.74,,-3.70,,-8.12,-9.54,-17.66,73.03,96.43,-23.40,2026-02-18
324,Charleston Southern,Big South,,,8,18,60.6,70.5,-9.92,,-6.89,,-8.50,-9.55,-18.05,80.87,107.70,-26.84,2026-02-18
325,Long Beach State,Big West,,,3,21,54.4,73.0,-18.58,,0.49,,-10.92,-8.25,-19.16,76.86,104.45,-27.59,2026-02-18
326,Tennessee State,OVC,,,4,21,58.8,75.8,-17.04,,-2.17,,-6.83,-12.38,-19.21,77.12,103.16,-26.04,2026-02-18
327,North Dakota,Summit,,,7,20,59.0,72.0,-13.04,,-1.37,,-9.83,-9.42,-19.24,75.54,102.23,-26.69,2026-02-18
328,Gardner-Webb,Big South,,,10,16,55.5,62.7,-7.15,,-12.13,,-15.09,-4.19,-19.28,73.72,101.92,-28.19,2026-02-18
329,Rider,MAAC,,,6,19,53.3,62.8,-9.52,,-10.19,,-16.06,-3.66,-19.71,72.67,101.88,-29.21,2026-02-18
330,Wagner,NEC,,,11,13,55.3,57.8,-2.46,,-13.13,,-18.57,-1.29,-19.86,65.51,94.28,-28.77,2026-02-18
331,UNC Asheville,Big South,,,10,16,61.2,60.5,0.69,,-13.30,,-14.52,-5.47,-19.99,71.90,100.83,-28.94,2026-02-18
332,Cal Poly,Big West,,,3,22,56.1,72.4,-16.28,,1.00,,-10.54,-9.98,-20.52,76.31,105.16,-28.85,2026-02-18
333,Queens (NC),A-Sun,,,9,16,60.2,67.8,-7.56,,-8.53,,-11.48,-9.27,-20.74,75.98,104.30,-28.33,2026-02-18
334,Stonehill,NEC,,,9,15,59.9,65.9,-6.00,,-12.86,,-11.46,-9.62,-21.08,78.37,108.65,-30.28,2026-02-18
335,Canisius,MAAC,,,4,21,55.2,68.6,-13.48,,-7.69,,-14.21,-6.96,-21.17,73.97,104.67,-30.71,2026-02-18
336,Seattle,WCC,,,5,20,61.4,76.2,-14.84,,-0.93,,-7.73,-13.46,-21.19,78.78,108.46,-29.68,2026-02-18
337,Texas A&M-Corpus Christi,Southland,,,4,20,57.3,68.8,-11.46,,-6.45,,-14.86,-6.58,-21.45,74.24,105.13,-30.89,2026-02-18
338,Southeastern Louisiana,Southland,,,4,20,58.9,75.5,-16.58,,-1.78,,-10.41,-11.11,-21.52,80.15,110.94,-30.79,2026-02-18
339,Texas Southern,SWAC,,,9,16,65.9,72.6,-6.72,,-5.29,,-7.29,-14.43,-21.72,77.21,105.90,-28.69,2026-02-18
340,Saint Peter's,MAAC,,,7,18,53.0,63.3,-10.36,,-8.90,,-17.11,-4.74,-21.86,72.92,105.80,-32.89,2026-02-18
341,Mercyhurst,NEC,,,9,15,63.6,76.3,-12.71,,-9.21,,-5.44,-16.47,-21.91,85.09,116.44,-31.36,2026-02-18
342,Arkansas-Pine Bluff,SWAC,,,9,14,58.6,70.5,-11.91,,-8.57,,-11.42,-11.15,-22.57,76.59,107.44,-30.85,2026-02-18
343,Western Carolina,Southern,,,3,22,57.5,67.2,-9.76,,-5.64,,-14.68,-7.91,-22.59,71.17,104.19,-33.02,2026-02-18
344,Florida A&M,SWAC,,,7,17,59.0,70.8,-11.75,,-10.12,,-11.55,-11.09,-22.64,75.37,105.96,-30.59,2026-02-18
345,New Haven,NEC,,,7,17,59.2,61.1,-1.88,,-15.85,,-16.89,-5.78,-22.67,72.76,106.47,-33.72,2026-02-18
346,Massachusetts-Lowell,AmEast,,,7,18,57.0,66.7,-9.72,,-6.90,,-13.31,-9.82,-23.13,77.53,113.23,-35.70,2026-02-18
347,Morgan State,MEAC,,,4,22,54.0,71.9,-17.88,,-2.88,,-13.57,-9.65,-23.22,74.19,108.40,-34.21,2026-02-18
348,Chicago State,NEC,,,8,18,60.6,73.6,-13.00,,-10.60,,-10.01,-13.59,-23.60,74.26,107.01,-32.75,2026-02-18
349,Bethune-Cookman,SWAC,,,6,20,55.6,68.1,-12.50,,-8.53,,-16.20,-7.50,-23.70,72.20,105.16,-32.96,2026-02-18
350,South Carolina Upstate,Big South,,,8,18,58.1,64.5,-6.38,,-9.98,,-16.00,-7.89,-23.89,71.25,106.83,-35.58,2026-02-18
351,New Orleans,Southland,,,3,22,61.8,80.7,-18.88,,-4.62,,-6.12,-17.84,-23.95,75.05,106.34,-31.29,2026-02-18
352,Delaware State,MEAC,,,4,21,53.6,66.2,-12.60,,-6.37,,-17.01,-6.95,-23.96,69.27,103.89,-34.62,2026-02-18
353,Omaha,Summit,,,4,24,53.5,77.4,-23.86,,0.63,,-15.37,-11.62,-26.98,71.28,109.94,-38.66,2026-02-18
354,Le Moyne,NEC,,,8,18,56.7,72.3,-15.65,,-10.50,,-13.44,-13.82,-27.26,75.34,115.53,-40.19,2026-02-18
355,South Carolina State,MEAC,,,5,19,56.0,69.3,-13.29,,-8.11,,-17.11,-11.59,-28.70,67.68,107.73,-40.05,2026-02-18
356,Valparaiso,MVC,,,0,26,54.9,80.4,-25.46,,-3.69,,-13.93,-15.22,-29.15,67.73,106.04,-38.32,2026-02-18
357,Saint Francis (PA),NEC,,,2,22,56.8,71.5,-14.71,,-14.64,,-14.76,-15.14,-29.90,69.52,112.24,-42.71,2026-02-18
358,Prairie View,SWAC,,,2,22,55.2,75.8,-20.58,,-7.11,,-13.95,-16.52,-30.47,67.82,107.64,-39.82,2026-02-18
359,Mississippi Valley State,SWAC,,,4,19,57.9,82.9,-25.00,,-6.18,,-9.96,-21.22,-31.18,70.22,110.46,-40.24,2026-02-18
360,Bellarmine,A-Sun,,,2,25,50.0,80.0,-30.04,,-0.19,,-17.00,-15.38,-32.38,67.34,112.64,-45.31,2026-02-18
361,Central Connecticut State,NEC,,,0,24,51.6,72.6,-21.04,,-11.58,,-18.00,-14.62,-32.62,65.81,112.44,-46.63,2026-02-18
362,Presbyterian,Big South,,,3,22,53.5,71.8,-18.28,,-9.13,,-19.82,-13.71,-33.52,64.56,112.34,-47.78,2026-02-18
363,Niagara,MAAC,,,0,25,51.9,79.8,-27.96,,-7.19,,-16.31,-18.85,-35.15,64.48,111.09,-46.62,2026-02-18
